20180613182046 mid fteth 5.0 ttniInJ93p64DKaMkyD0xL0FHbyMgiHxzz1Zj7M8PhQ= 0.00173634 0ebN8RJwjXf6itcp1aYGFdRL3raxF3QsOKJqzglqJrg= 0.00174069
20180613182111 mid fteth 5.0 WaGLHWc6l0iLh9M9rLIpRJcg5HE5GXTjOJfOXRTDczY= 0.00174708 q7Ar33kOyyzipYySstPwz6upxGZMumaJRH7q76ezFUM= 0.00175145
20180613182206 mid fteth 5.0 TkmWHroVdTQFBMFzTOspgBf655Enk_bBWwWHjR77FmY= 0.00173524 BFL6n1raEb3GcoIphbOby3Xo05Tu18WJFsp-X9uJK7w= 0.00173958
20180613182216 mid fteth 5.0 uZhKpl0NSrTmEz0qaLE3Xz775hHAZYL1PlqOTWp5UME= 0.00173834 pd1h3qpz2jLTKbrhaCBE6OB_NnqJ4Ml95bQsPI8c1-8= 0.00174269
20180613182228 mid fteth 5.0 3pS0EgEPymmN4D1XDLlPmOGZTMCHSB3REgNXmGQxBu4= 0.00173144 egUw0CCk5RJKrxMS9Td_Ihqg-Rha8CKY-8JUv47oVMk= 0.00173577
20180613182301 mid fteth 5.0 e9eqFF9M3on_zvyUtIhffoSf85OKsp3or1bbZFTQK9E= 0.001698 Plrztv3hpHMOGtyqh9ZjQG5WM0R7qkBqmpRRbp83s8c= 0.00170225
20180613182308 mid fteth 5.0 T1M0-p30ca34bnAvK0yJg0yOZWpTnmw5CrQ-RWxNI0k= 0.00172069 TON3AxBaD1DiWAtsiJ5YnkOXfQMnkHAZM4DOPKgQU6s= 0.001725
20180613182320 mid fteth 5.0 91w4ghiThz_dXy7cJzXod6tWjlZBqj4wMFGOfUtw9IM= 0.00170223 QH9iQQk-O58LLALptFK4t_-_edwtFsYXXNbqLxajvLE= 0.00170649
20180613182348 mid fteth 5.0 QzgK0Mlw5ZXuzZZn4eYPYNkWF7mWOo0f7S5_jYoTYHs= 0.00169118 _QJS_bexn8rmYt7DBiq7n8X8WHVj-_fS336DHP0Jjuk= 0.00169541
20180613182359 mid fteth 5.0 F_WJYlUsVVvRoMrsb7CuJpoyMYp9tyq1o4MGi2Lcg_4= 0.00169577 7l-2wbEY2xm02MZFuOLlMQXT93SEkNYOVIB-sOLkJjs= 0.00170001
20180613182430 mid fteth 5.0 xsPtRN5JAy80SLshiF1DBXxV-3iORXgOyHs7E0vOYVo= 0.00168274 6VQxRBQRThEm3WbAFXfXOO5tdKVQR1ad3KOgxdbqTOY= 0.00168695
20180613182438 mid fteth 5.0 W77l59w0xeObxQAIWoNc8zPaqTQRGJtpYauQAolVilQ= 0.00168517 wbCDRvH5Lt14KKKgPmLrRJiRbaUx-VkTv1VVxfukw4Q= 0.00168939
20180613182450 mid fteth 5.0 m_KnteaYZsdLe9MdwxiEk7TnESBxg2xvL0bQytwYYfk= 0.00169646 lBPu4QFUDw_kwp4zHGcMS2JlSDVMpuvp-_jh2WkxEbg= 0.00170071
20180613182512 mid fteth 5.0 fWMxrIJ7Q8y1Iy7ilzaxySLM_w-UFzx4O8lVmFMLqts= 0.00168152 5hT5UPf654szJAcVpb5kX3OdUFYHBr-9gNtMuq_Si4Q= 0.00168573
20180613182553 mid fteth 5.0 pvq91uSaZpW-JlqSbJC0Q3GYqKtwrVDcMu0c5mXztwE= 0.0017027 i-YrjoFixWx6RdjgG09-K527KTG6s7_KNUjXRhR2siE= 0.00170696
20180613182558 mid fteth 5.0 t7JdZmnc23iDXC5xGV7L2Es-E9zXlK_R49TiGLNlGr4= 0.00170945 PTIGKtt0apo7iawbNofGCLjYbSXcE295bUE0d0Z4XbQ= 0.00171373
20180613182606 mid fteth 5.0 UAEi6obWdFw60b_oCWne74YagbUBHODltSlH6uOsTfk= 0.00171561 Rn63b2ImvU9WmmFjT8b3iTpxUEHf_aNCXKflryapsJE= 0.0017199
20180613182625 mid fteth 5.0 IksLvLjDLIatlfyp77eFE1v18KpRgja1_MUsWKEktFs= 0.00177093 nTcfzeVM9IR1r4m93LvDw5D1ZoEIBTevf61xtq0mYhQ= 0.00177536
20180613182647 mid fteth 5.0 LVDuy70HNWOr2lMiN4YjqRwj9KON_R1b7eMSRV1sTcQ= 0.0017732 srp-m6RlT9k3kFk48nvGy9kqp_lcIQ3ZLqXzHU9HtLE= 0.00177764
20180613182652 mid fteth 5.0 SEICYx76FjYGhXmH0Mp9yeMb0g1Z5ummOcbc75eagR8= 0.00175528 AVH2xwFKRYPNRSXomoEbrsj17ZU3icyg49HCJ4-oy8c= 0.00175967
20180613182656 mid fteth 5.0 0BkmVoqz_cHWWvmfqYHNuGYTaYOEG5FWU7umdeYAnvE= 0.00173495 N_riAhf1CDfI-BKEjREchHlb54nALuy9FW2lWAGaP3Q= 0.00173929
20180613182707 mid fteth 5.0 6rKbPKXcU3t2X3TDW11FOXbO-ds9PgLvmrHpypSZ4Z4= 0.00172259 dE4EO3KZhKCGoUJ5npiBpuVaocGiQ0qOqf_KM8jO7mE= 0.0017269
20180613182725 mid fteth 5.0 tWFALNpnl8_eqSM1ECAw0Yg-HYc_M9jW8kaC6XEnYhE= 0.00174947 7BlTAzqN8pu5jPids95Bl7ppelj_QMEhhiLfnnzrYfA= 0.00175385
20180613182736 mid fteth 5.0 04VpxwvSf7DJobyhyEVY1JxFRFJiaIZd56nOAexcqnU= 0.00176661 oCFMdA1fZRaPhofhGCdHmaRlLI7-Aa-PqmUVyccIyaY= 0.00177103
20180613182742 mid fteth 5.0 509UlhMd9KOv7WPKmXU8wwrINSjt8cobaVCpSNYJnaM= 0.00173591 RgaylLOlz8g-6yj19hRRc8G2FDzehulL-7yqd3cGVtI= 0.00174025
20180613182802 mid fteth 5.0 RtSEmeqPLmKYVqmuBPjtdPJ9T5hD8H69Elf9LgK1Q4o= 0.00173185 EC4LE9iLfRJepetbPq2Hld8WDkWI7pz3tFmHRKs8TzM= 0.00173618
20180613182816 mid fteth 5.0 jdtfktbeS9bfgkjfPtzZvlFsD4HdVfxMR2qORmFaE40= 0.00175123 rwiFWFVuwbo8js0rVsGw65D0F6yxqaNUHQMTgjx-DNM= 0.00175561
20180613182829 mid fteth 5.0 pwaFVzutyYtdlFZ0ANgITxfqMpygkuVqF5_oNbYfX3w= 0.00172169 fxp7vike8or1HUfLytKGK8r8lB0kd-CGjJ0FblIJeF0= 0.001726
20180613182835 mid fteth 5.0 tBmmqtnBPd0rzR_QSbF0OONxyoFwU7ZhlYq-8DfZ4QQ= 0.00175625 MZd62ITFx3ZExhT5WeXzQQNp65_Bfz5Eoi9Gp2fwpys= 0.00176065
20180613182904 mid fteth 5.0 G0SOoTFg7PqQOIw2k4WJzOeliYrcRkL_QHQEV7AL1Yc= 0.0017344 WJdhgWcEZX_BE7F4OSOms8dpMNoz93Sv09IFnndpngM= 0.00173874
20180613182928 mid fteth 5.0 tU37DtL4jUDZLZHEFCHqgy3kACHJZbBan8K24MRfNfA= 0.00175008 JyRwon8sfum9shjPg8CUUQrxj_nPXa66Py9GCtVpbtw= 0.00175446
20180613182934 mid fteth 5.0 S-Zrmy5IYg9vcpLdycdQs0hLYLzr3r0HmBxa5WgKMZo= 0.00173715 nYOCpysNxF9HLvA8i2fxczEdePbqja0I5ZevmB4mkco= 0.0017415
20180613183030 mid fteth 5.0 zXIQLm-IE0Ok4_ylroKrB96RyKIjdXVioIIjEeC8c_U= 0.0017319 HqasfktfsuWXNXX7tCFN1y6t-VLetIYMC7de7vctMlI= 0.0017406
20180613183519 mid fteth 5.0 3rPmHZkLENPnfTYjc7C8wBs1n5ps7Np5cXoZbMNPc0U= 0.00174421 HTWnQYPXEKkcz3gyY1cf-3Ag6Ze5y7GhuTTsSyu1YE0= 0.00175296
20180613183525 mid fteth 5.0 SblLMsrMbp0f6wF_Td0QS1YN2dxSvneiMrMbfXieg0Q= 0.00176001 0HOyrh3fTiqR8MecQy0NXiWWzBiF8ODNl4jj7y6SyAk= 0.00176885
20180613183530 mid fteth 5.0 zA2nwZRmEeysSMHdd_69u-L-AxFdWkYWKA7vyGyaxiE= 0.00174371 cGjMpOqNpDVruAKfHGwpta-F9mUnusfmVPM0H8Fy7OE= 0.00175247
20180613183546 mid fteth 5.0 QA956zm0GZ3A5j_lSyrNY75SxdvAj2xGWWfcr4xMW50= 0.00173653 fOY-k0OVqYPq_btn_QpZ5g02n2-1acWt8Xy6x_EvPGs= 0.00174525
20180613183553 mid fteth 5.0 cGLI1eCMMw7r4hK0qp29E6v56jzWOKohL9IrHK_otzs= 0.00173973 oQFsDJB_BqJbn8Gnh-PwZkdBxndbMMDcajGqQSI1qAo= 0.00174846
20180613183603 mid fteth 5.0 1IQzEjCkZSzS0nV47ShbXQh5DqeDSKGEAPEK9cLjwLs= 0.00173014 3bRAd2r8HmJt9nnFfLPicXjXf52S4qjMeTsjWtR2Ctc= 0.00173882
20180613183615 mid fteth 5.0 Vr5hynBgmcw9m0yCpXcLeHlfEbVbRX3HpPXUQqKpHDs= 0.00173425 N1r_5basOMK0HOuCSzS6-y5HOuST9DSpOJm63jPFRj4= 0.00174295
20180613183621 mid fteth 5.0 iGM23EU4HZ4fK85QKO5eMabu0LRubRyR4dyO4Y9Z57I= 0.00172395 KBMMl5O9W4vnDOyRuZZcjZV56EplmIDf05zzfNG0-Jc= 0.00173261
20180613183631 mid fteth 5.0 R90X_xzJ5rM8VazYHBFXrafomRrT6BZDeUFsvMItlBA= 0.00170726 7prZb9B-rIZkPB0Njpn5HRGU7XgarQHdskggKSQZKkI= 0.00171153
20180613183638 mid fteth 5.0 yJ3zVI1TsuleMZ5mGVm2N1zzzWeoLMobMFhx7qq7NrU= 0.00174276 19YG7f3tI3A4DBiQIDofAsVUfwxLGyrQ3hErDKtgBVg= 0.0017515
20180613183645 mid fteth 5.0 rAmifq0hrDv6ihLSNmDy7CUNnR6ZEpmPtuXoauYiCHw= 0.00174492 M4Bn8lATgn0qEm4zMXk1VuR358mGmLYSbY9AkE7gOPs= 0.00175367
20180613183650 mid fteth 5.0 UbNXGnhD9c_xFA6CQGZ_Zyz9w9HQSiGd70RCVXhTJCE= 0.00170227 5uwuMEFU6LW5RgocVgn0huj5mSis6fs50WgxZeSYTIA= 0.00170653
20180613183655 mid fteth 5.0 Lin5BOZJzQvTMHYkH7zeAOjtv7zhZTvSHm-gdxz1nlY= 0.00171944 uukEGvb0f97pFlgPUU31qann_8o4Oi8Po1cCJxgKESs= 0.00172374
20180613183700 mid fteth 5.0 Y_53xIaGrNA0ACpwDK89J7AZ0u6o30jxck_5OuOxhGI= 0.00172394 neZfWqpGzWXDMxjS2d-pTbqDbs2ZXzlNM-3ErRv_Qwg= 0.00172825
20180613183705 mid fteth 5.0 TgRPVRBPrPs2MJiXZje414dSzj-eO8ijywNw9aXEMRk= 0.00173518 k-8xF5z__oVikOGH7uVnqOpNNyRacCuGWLiJdPJfTGw= 0.00174389
20180613183712 mid fteth 5.0 dp6tauYH9IQTMUVs9HEl3ZKAHk4zIAN6U-JP5iTYRGk= 0.00170735 rwh-zL_fqvo-7sPU2FW_5-JOKMcNOi1vfGvgTa7CT-w= 0.00171162
20180613183716 mid fteth 5.0 cySM3qmX4qedQH7_ktRfBvdarg8gFFyRoq-7hXjuQpg= 0.00172391 Tpkf0xHj-AIqxl1beAHIzik9B7BGiIsyV0-JXkkeF-M= 0.00173257
20180613183722 mid fteth 5.0 PoL6yrerWIcbknbNVgba-qaar4Aom7c3C_d9udF2gkI= 0.00173897 cltwpqprN0k95lj3VrqhqE4JnB-wC4WLM4XN3d-iZSQ= 0.0017477
20180613183727 mid fteth 5.0 FW8oTt167TvfTtZQMkyGg3lcwW1G-jKmGjUIPUPyhLo= 0.00172645 GhJX2_wEGMhQBE6YSIcw8uP5vG7s2khB1lMZIiatY6k= 0.00173512
20180613183750 mid fteth 5.0 y04RxfXfwcpL7jgFpQxzTCV7tNKZNTvjizPd2V0bybE= 0.00169924 6SA3RvwR5TpDhI10gbuGOfx9S2fhd-LFibZvIrE37VI= 0.00170349
20180613183804 mid fteth 5.0 dX6KQeDV7qrdFFOSlrXfOhc9v-xX49rQnQU-Cg8il6k= 0.00170572 FzSIw05JWdGRWZPAr4-eclFS88gu0utvt4H3A-vpLx4= 0.00171429
20180613183851 mid fteth 5.0 ECwyTwyfdGItxvEA1zUskTEnwlUw5je7V6bBd0qrvwk= 0.00170897 M29NOWdJqS8ODSGerLwMcnbDXUscZwUXwLa6LOz2Ykg= 0.00171754
20180613183911 mid fteth 5.0 FJTyj-ZW90tKe7DCFM_xBa7UxQXY1nW0bhJ1b5MCvdU= 0.0017052 Vp-qRZELohQ_Oa1dwZjX2W-0kUE6gC1LjKPzjmMdIhY= 0.00171375
20180613183930 mid fteth 5.0 nitTZCWm8FI_yfGCMkkoIl0W6XWg-O_WuDblGGFnxYE= 0.00170515 h3ltQ0kvPbfZt_CD2psRHw6i2BF61gMTzF1yNTBUTYs= 0.0017137
20180613183940 mid fteth 5.0 4i9Vs8WIYDco92n4phlFk9EoNSCy3qlyp7N1-zaf-aI= 0.00169851 d4eclaglYe__MkzashHKqnPJ8j6Sd-Bixo2OfvwTa5o= 0.00170703
20180613183946 mid fteth 5.0 MZz5_FGva1X6XDZ-n9lUtWmsm_WSqaTx4dEVQzL6oZI= 0.0016993 xxYtwSHlYG0j_YSk-5dN1iRzSTaRHE3ID4J0Mbjp72E= 0.00170783
20180613183958 mid fteth 5.0 Xbb91xnL4KbyvLpcr66PAQ5oryH1nwRWXfaruRSvVSc= 0.00171095 6x865fz1F-89y5J5DHbLPm5dKMcl2lHnecQ5bk00AL8= 0.00171953
20180613184014 mid fteth 5.0 PKoa8-HEmh-Wlp8IBSHhKn3e6FRFOYgYOb2N49J0Jog= 0.00167829 LYzJMRLFgwWSFT5WvpEY58d8ZqmGsxzLxhc_YbAa_rc= 0.00168249
20180613184032 mid fteth 5.0 LlU9BqVhVdb0vZqFCUb9KqoJPvrsvC03K0QdcY9dh84= 0.00168995 58aAFylcEuV06J5cf1LnzxMRkjQbd8YqNVFFI0LgfDI= 0.00169418
20180613184109 mid fteth 5.0 TvaEkLCIiNavMW3JqX1e_c8uEfAveJEgjWzBhKstH00= 0.00168992 ZOv1ANJ7-45TFWPM0wqjp6RjEMS6tGqQkIzGIE-v4Xs= 0.00169415
20180613184234 mid fteth 5.0 2W1S63jBIWcxCOnx6p2PiLDpLPLVn99xGOF5oe0CU8E= 0.00165376 s-xsBqa3S0Xm4kSxoVaoBuxUeweUpOnVbDTc_GHPwkM= 0.00166206
20180613184307 mid fteth 5.0 eQyXGVSYh89FGmXZ1TUtxkFop4YfUIuETp6zsTIoU-A= 0.00166382 22m8e9Fk6yrH3O-BS02TmsOoIVRo5iBbVKH-sPWuIDQ= 0.00167216
20180613184319 mid fteth 5.0 TS-nXnsHrGGdxYQx6_jOBLu1QAGryyi5KVS1kvZfT4o= 0.00165334 x59mxrA4Lp6PovUA0-1zVHc86BavygMMpDgIp_krz4E= 0.00166164
20180613184336 mid fteth 5.0 pqwjFtlupaeDCiPqjYTAUpIZGaLv6_wMuw8CSxTHDC0= 0.00165775 V6C-GgkrnDpJ4IKkyAR5w6RjAdRB9tZY7bzUm7tue5o= 0.00166607
20180613184413 mid fteth 5.0 it8DwMJWEnzJyio66B2qeMo1drDgaVQ4eGrNdL3frvs= 0.00164936 thxrM_IPNVwFm5Ep1ucBzdzLrTeelvu0ZCkT9_5M7HA= 0.00165763
20180613184442 mid fteth 5.0 Tpgvmtc6SyX2cX27a6F8D6erS4j9Itx3Hb4yK8BK1FI= 0.00162743 Qb6INSw6l3n4y9cLh_xuBParHrbAG6MmCeknbvN5Cxw= 0.0016356
20180613184600 mid fteth 5.0 2q3dr9qyUtATvye8XchfcfGh5Pf0Vx6mOdexYYcmfBg= 0.00162647 EdKxx6HwKVTd3kYX6NB-gdbaJDtLSIBuTSeI-T2_zAM= 0.00163464
20180613184845 mid fteth 5.0 vSKsa1-7UUFxqs2V4CPFPQgf6RYIIfwSgc2YrxdD3sw= 0.0016213 m1UcpznUCAIzxVWxNQyRNK9V7Wf5BGm8aIhdxK5FRuI= 0.00162944
20180613184853 mid fteth 5.0 OPC9sX8ALB45qmLJO0cukzu_qEITGhwHt_U2-JQeyrQ= 0.00160017 V-C-GEPXNwxsIpttPsfTExX7A4QYnzRMEiCXP_91-SU= 0.00160821
20180613184915 mid fteth 5.0 4rIzTuNkgzdZzKlNrvjuGRHeW4TS5qZYTVYisjfUvpc= 0.00159958 oJXcSYpdy4J8D87A6hqtIoteyjMLTuaQmsU9thZI7hg= 0.00160761
20180613184927 mid fteth 5.0 KIouCz3FglxOE-eVgfkf3LZgFQEoYE9jc312vGC59Rs= 0.00161705 zCpWRHSPbLSB0z7eQD_nS2t56surgUN-jVed5hI-XME= 0.00162517
20180613185017 mid fteth 5.0 L8Q8tJhoWtf5AQkBpndxjgHJ1UMY2N2fW8C4Q0Yk_u8= 0.00157731 KXmCG1h2ekooWGf-0TLEs0bNvFwyjVBmbsP1_9r__QM= 0.00158523
20180613185025 mid fteth 5.0 KRlUyfLAXygPuc15YFleSz6zO3vdVXsRMWxoXYCYbHE= 0.00160348 zHovAMeo8oUzCS0VbO5bxIdPTyYAbnBNVF1T1imelzE= 0.00161152
20180613185033 mid fteth 5.0 daULN0EsmRCaW1q2k76zvnPt6Eu1k3BAxaZoH4_bSmk= 0.00159948 ZyH21ogYE79Z8S_l6a2RThtLrVuj-XZlKGdUmGBv5x4= 0.00160751
20180613185039 mid fteth 5.0 E33d3BRdmapwPg6f31Yz40TXd-Q6VVNxoDfnlanjqTo= 0.00157849 Ew0DuA5XGVtcb1oPPjway38J3ThMbB0UaP3gkuAK32U= 0.00158641
20180613185047 mid fteth 5.0 iqJ-ulH2isLMBIfP6RPvaeWJlzSkJEScJUOjCPA4P1s= 0.00157803 qBu2w_G_V_HLXB_l6eqmwP2Z_ri5bxkDO-dVE76GJ9M= 0.00158594
20180613185117 mid fteth 5.0 M1tRiB-ieKeSXs_ucxJYp20e-kDaEHxyRZkQ16P6xNw= 0.00162223 34vVurl_VwTwT50qQQHyyL-dO6huwceVahTpjxQ_PoE= 0.00163037
20180613185123 mid fteth 5.0 1ONQctJ1TdWxhBmsVzkOMHKkK5RbxHhF7AOlLhODb0k= 0.00158403 Zq01H2vvh1j95KPtCv7fdlSQMQX9b9YNpb0rR5wyZ2s= 0.00159197
20180613185131 mid fteth 5.0 sX5CgVExlcB_F13PjSnskABTlwObHPfRk7sejw-LTGI= 0.00155767 AXlz4N1oVKM9RGd5UnVb29WB-mdwF_dAG1KiNYchF_A= 0.00156549
20180613185137 mid fteth 5.0 QCdEHS8rwoSZKK9YTzNBEnBRB6wQswOLQc0sbWTag-A= 0.00157004 Wq6PW9fvsfvPgkJQZu4JOhLd9X8Egir4PgyKcuU8sGY= 0.00157792
20180613185223 mid fteth 5.0 382VKEqBnzIkoy39BLTKUV2ekEgirT_b-y2RUeurbLc= 0.00160675 kLoTfjSXKOEXqCen6idqc8MCdmdZJx8qEoIPaquviYw= 0.00161481
20180613185246 mid fteth 5.0 suvzRZSdAAhey1pedAjhr3rFx5tBOHFvZrmWdU8wv80= 0.00160705 i3n-JLqhJ1zj1o4l-a6pDgWQaRJ2V5S46WFl9yaDiuo= 0.00161512
20180613185305 mid fteth 5.0 xda8ekoPHmybTHoj1DYDfGGI1AW0Ba8BFvUtx4yTWgU= 0.00155405 quY-KFFkNcX4d0FIkNlaX1obexNJPsZ8IjxW9v1JS3M= 0.00156184
20180613185311 mid fteth 5.0 uQFNKk4vXSjkyXI8ISYW6aNz-Q8Rw8QjQVFIoAPIT2M= 0.00161889 8lNPD7K6d4krVZzBI8Mkiy7A8RWvD7gRnhQzZWGEFJo= 0.00162702
20180613185338 mid fteth 5.0 LWyr6VdxQjx721w1oWy2y__cqhCmlsi0dNbJHGHNtCU= 0.00161644 nLbtiC_nrbK9imdwbiuBoA-ONJEIfF03AnWY38DIs9A= 0.00162456
20180613185401 mid fteth 5.0 PCyIBVItsJeHdAt2xY4AAd0AHjMzLDrJn4dpTQAFFns= 0.00155069 MsaBLoWnfpB-TCCIRv2N7rH1RHpXp7IQqeEViBro2Ho= 0.00155848
20180613185641 mid fteth 5.0 um-ud5lLR057zjOMqA1Pg4ZufNnjPXG42fRjGTex8uM= 0.00149936 Hjf5XfJbES5043loh929evRFWfnNz7nPRjaUfWKpauY= 0.00150689
20180613185653 mid fteth 5.0 iuYEFQTLnR9grcLYzOuySxdgOpuoxLCWCyDg-tHnXLw= 0.00149874 M04P0kOHNH4NFZ7NeXO6vgyOL2lh9VUK0_tIZU5efOc= 0.00150626
20180613185706 mid fteth 5.0 1OkAKaI7yzh5Xad2zAnP87BiV4R5fIoNvWAyEibtvuY= 0.00152843 2Eli05hVWlXt2ogDe86Bj5hdiUoOGietn6nmcVcFVB4= 0.00153611
20180613185723 mid fteth 5.0 FC6TfID76GDkb5Y4YpmGCNK0_XSRiw9Blz9m-jkuTlM= 0.00155243 0Ycg6AjFXDqBo9PhbQRvBWTjX7XbHEiiug_EC7YIJnY= 0.00156022
20180613185728 mid fteth 5.0 dkypx35RsgAA4ZpUugGOsDtMeyuQY8XtJrEzqs4-JME= 0.00156439 w2shT7oBLa3RQWrHbvZlrLeNJFmtBkxrFJms8lsVWSc= 0.00157225
20180613185742 mid fteth 5.0 ZafY0f-qM_A6_mBLKNr6CXgW0KODNggByKss0pVuibg= 0.00149075 i9ib66bDYqLyb5ql5XFWtOYyhfmWWh6aw9ShQuqXhh4= 0.00149824
20180613185749 mid fteth 5.0 nVzcUoz6HX-xqmPj2Vpg7hwTVs5vKyPKzJtp266BGlQ= 0.00145136 GOs84Mbkjfj18tXYOYaqqPRKX3dmiLLp0StGcgEy49k= 0.00145864
20180613185801 mid fteth 5.0 QYRqfR_9dkFd2y_wbJ8cTon1-5G6gMTqlb39DNjEhFw= 0.00153515 5O1baudfdceR_RgZW5juaJy4IHlyvI00yRA7pqoIWfU= 0.00154285
20180613185811 mid fteth 5.0 eum0F4C76NENYPErXr9KXLr1EhbBzF6TqrBfq_KsmIQ= 0.0014693 W53rEdjVSE2YqYedpbkT944QRePV_e08FWRkCZGq_QA= 0.00147668
20180613185825 mid fteth 5.0 dcqBd8MOjKqW5ljM1Khn1RgwAmAgAkfu8PdT4kVEVRY= 0.00149936 iiX4AjWxrePgWM6KcH4hpFAX8GuFPYzWRo0H0LGpQkw= 0.00150689
20180613185830 mid fteth 5.0 0kYlqPChamxaB2GJe9PQAcMX-kZED_uqZASqEagMog0= 0.00148508 cjL_oqM1lnq76oJNxhmPxQiytUTlIEdwyUwwFq5nBUM= 0.00149253
20180613185837 mid fteth 5.0 OE0lGLRY81FPbbb45VoBjRtvJL33MiNbtFuy0VrPU2s= 0.00150264 TB3toT2koS2v6ebj7krQgmCruaSDOhEzlAe77XbYI-o= 0.00151019
20180613185848 mid fteth 5.0 w3GFi3F4I_QCid4smfpbnWNKlnCpEptK8oL0rS3bZxU= 0.00156766 FSZLMsN6By-UZMFuss_LdwDf1DVR7OjQpniAc2ZmR3E= 0.00157552
20180613185916 mid fteth 5.0 k1iHDLQMdOnRX5cYG-e8B2Cv_Tq8GmuJSppYPBH-yN8= 0.00154384 xu-8CugJvCjNL_WrU8sXHLElAcLkKjbBw18OQIugCP8= 0.00155159
20180613185930 mid fteth 5.0 LefbHbPuMRlcF6PCu85Zp-zze_-1Jr6GB3qTkc8Nwc4= 0.0015285 FqfnzqcW8qCxMpd_-EBsJV28lPg6D5FkreeKLNa_vgk= 0.00153617
20180613185954 mid fteth 5.0 uikpylF-k2cpk3soa4lRCzIEzOZT43KknKzw_8YEJJg= 0.00151121 7hf2Uw8PkTwjxAqNwEiLLQ23JXDqgAOKTRVoZs1hfZc= 0.00151879
20180613190028 mid fteth 5.0 DySWcMUkKv0QlPK5TD6QHbKeyuLZhaNq2TqVrBUvVmY= 0.00152748 rSq7rLSjNplk86SHla3eyNjvQSp9EiEUb5oJk7woqSo= 0.00153514
20180613190044 mid fteth 5.0 s2Gjx7-LlzA4Vs-fNDZT9U5KP--U7oxpt0QDOAhPcG0= 0.00151965 Gnz1uKMnW9QtmF8X2mEM1R14iMnab0SX_WBaLhholhc= 0.00152728
20180613190050 mid fteth 5.0 alS8GC03qpwvHqZh1FLCuauHp3FuFMvQ8W2RWOUx_SY= 0.00153172 NG5p9F1lslxD03x862O2e4z2aKW1Bt1hDUHLl7ZoiCc= 0.0015394
20180613190056 mid fteth 5.0 xCVxsWe5dknlSfQtaMzlnSs9lumw8g4UOLRWhAgWkuk= 0.00156177 oah_IQXw1w7YQjvv8jaOMvGzRTs0-WEfymUhsgUwuT4= 0.00156961
20180613190108 mid fteth 5.0 jcYfhNloSNKODTdqkFUslyGTpxB4CKZ9rGyv07LQIro= 0.0015356 90XZx_5h2ncqqdi0kkiHG6Q95Cy-1Uk8epQHL2PEpcE= 0.0015433
20180613190121 mid fteth 5.0 _NpgLP3cLDCMLHk1xFdkgq6AoWmm4O9-f7bPkEoq1dA= 0.00154976 tidWLkktRUkpcu8yYorUxWWASPi9w3zL4PPcHDlSjcQ= 0.00155753
20180613190132 mid fteth 5.0 1624sKFwrQOudzF-Z3R6FMF1c-yU2Xzj8GQcVhhMEAg= 0.00154857 SYKkDJJEf3eoJRTZL4t__Mbm6aE-ao5lVJlQtsoCPGM= 0.00155635
